frame_id,class,confidence
15,4,0.8300052881240845
15,4,0.7854786515235901
15,0,0.7816060185432434
15,4,0.745177149772644
15,4,0.7160423398017883
15,4,0.695378839969635
15,4,0.6926809549331665
15,4,0.6834281086921692
15,4,0.6814711689949036
15,0,0.6793228983879089
15,4,0.6570709347724915
15,0,0.611242413520813
15,4,0.610286295413971
15,4,0.606855034828186
15,0,0.5760571360588074
15,4,0.28726375102996826
16,4,0.8297274708747864
16,0,0.79195237159729
16,4,0.787177562713623
16,4,0.7429860830307007
16,4,0.7257334589958191
16,4,0.7091047167778015
16,4,0.7070470452308655
16,0,0.6876142024993896
16,4,0.6793916821479797
16,4,0.664105236530304
16,4,0.6524655222892761
16,0,0.6127989888191223
16,4,0.6069257855415344
16,0,0.5975808501243591
16,4,0.5920282602310181
16,4,0.34641239047050476
16,4,0.2662052512168884
17,4,0.8328704833984375
17,0,0.7883986830711365
17,4,0.7811122536659241
17,4,0.7313745617866516
17,4,0.7244846224784851
17,4,0.6969141960144043
17,4,0.6825975179672241
17,4,0.6784930229187012
17,4,0.6776017546653748
17,0,0.6744071841239929
17,4,0.6498225927352905
17,0,0.6391181945800781
17,4,0.6131467819213867
17,0,0.592341959476471
17,4,0.5874760746955872
17,4,0.3159576952457428
18,4,0.8298181891441345
18,4,0.7910016179084778
18,0,0.7827025055885315
18,4,0.7407081127166748
18,0,0.73529452085495
18,4,0.7298632264137268
18,4,0.7089071869850159
18,4,0.6906468868255615
18,4,0.6749999523162842
18,4,0.6456186175346375
18,4,0.6441720128059387
18,0,0.6290730237960815
18,0,0.6227526664733887
18,4,0.6004785299301147
18,4,0.5816611647605896
18,4,0.3741685748100281
18,4,0.269418329000473
19,4,0.8319725394248962
19,0,0.788153350353241
19,4,0.786760151386261
19,4,0.7349880933761597
19,4,0.7185137867927551
19,0,0.6912032961845398
19,4,0.690537691116333
19,4,0.6892374157905579
19,0,0.6811810731887817
19,4,0.6761525273323059
19,4,0.6726091504096985
19,4,0.650127649307251
19,4,0.6102136969566345
19,0,0.5934348702430725
19,4,0.5925125479698181
19,4,0.2829730212688446
20,4,0.831068754196167
20,0,0.7931370735168457
20,4,0.7894371151924133
20,4,0.7395581603050232
20,4,0.7035866975784302
20,4,0.7008480429649353
20,4,0.6807748079299927
20,0,0.6771367788314819
20,4,0.6727721095085144
20,4,0.668219268321991
20,4,0.6626540422439575
20,0,0.6243610382080078
20,4,0.6126543879508972
20,4,0.5978809595108032
20,0,0.5694575309753418
20,4,0.2748869061470032
21,4,0.8318068385124207
21,0,0.7956503033638
21,4,0.7857410907745361
21,4,0.7542739510536194
21,4,0.7130731344223022
21,0,0.6968954801559448
21,4,0.691692590713501
21,4,0.6831020712852478
21,4,0.6748940944671631
21,4,0.6743950843811035
21,4,0.6515370011329651
21,4,0.599170982837677
21,4,0.5771625638008118
21,0,0.5730842351913452
21,0,0.5527908205986023
22,4,0.8342005610466003
22,0,0.7929168343544006
22,4,0.7850875854492188
22,4,0.7463528513908386
22,4,0.7206813097000122
22,4,0.6992484331130981
22,4,0.6872139573097229
22,0,0.6816665530204773
22,4,0.6751071214675903
22,4,0.6705602407455444
22,4,0.6611865758895874
22,4,0.6206660866737366
22,4,0.5865145325660706
22,0,0.5595641136169434
22,0,0.5238161683082581
23,4,0.8303217887878418
23,0,0.7876689434051514
23,4,0.7843719720840454
23,4,0.7396520376205444
23,4,0.7194597125053406
23,4,0.7105096578598022
23,4,0.6816630363464355
23,4,0.6728934645652771
23,4,0.6678360104560852
23,4,0.6608509421348572
23,0,0.6446068286895752
23,0,0.6141248941421509
23,4,0.605452835559845
23,4,0.5715104341506958
23,0,0.5115843415260315
24,4,0.8375702500343323
24,0,0.7909383773803711
24,4,0.7754303216934204
24,4,0.741492748260498
24,4,0.7015525102615356
24,4,0.6980850696563721
24,4,0.6930909156799316
24,4,0.6700208783149719
24,4,0.6636444330215454
24,0,0.6500087380409241
24,4,0.6327292323112488
24,4,0.6113905906677246
24,0,0.575031578540802
24,0,0.5664548873901367
24,4,0.5597450733184814
24,4,0.2641017436981201
25,4,0.8373696208000183
25,0,0.7773990631103516
25,4,0.7757816910743713
25,4,0.7367269992828369
25,4,0.7005162239074707
25,4,0.6996094584465027
25,4,0.6915581822395325
25,4,0.6823757886886597
25,4,0.6766428351402283
25,4,0.6227251291275024
25,4,0.6220457553863525
25,0,0.6219912171363831
25,0,0.6129117012023926
25,0,0.5859338641166687
25,4,0.5666815638542175
25,4,0.2624008357524872
26,4,0.8326408863067627
26,4,0.7779079675674438
26,0,0.7740250825881958
26,4,0.7310448884963989
26,4,0.7119179964065552
26,4,0.6956664323806763
26,4,0.6841331720352173
26,4,0.6822802424430847
26,4,0.6707009673118591
26,4,0.654211163520813
26,0,0.6255794763565063
26,4,0.6049173474311829
26,0,0.5877168774604797
26,4,0.5794773697853088
26,0,0.5333032011985779
27,4,0.8310970067977905
27,4,0.7889527678489685
27,0,0.7807337045669556
27,4,0.7419072985649109
27,4,0.7198029160499573
27,4,0.7019702792167664
27,4,0.698827862739563
27,0,0.6974179744720459
27,4,0.6835371255874634
27,4,0.6656899452209473
27,4,0.6608673930168152
27,4,0.5940306782722473
27,4,0.5937153100967407
27,0,0.593596875667572
27,0,0.5763856768608093
27,4,0.30365678668022156
28,4,0.8283042907714844
28,4,0.7898456454277039
28,0,0.7828287482261658
28,4,0.7409791946411133
28,4,0.7209033370018005
28,0,0.7117199897766113
28,4,0.7035617828369141
28,4,0.6954719424247742
28,4,0.6755931973457336
28,4,0.6720374822616577
28,4,0.6399980187416077
28,4,0.6041818261146545
28,4,0.6012142896652222
28,0,0.5994240045547485
28,0,0.5973996520042419
28,4,0.3594745993614197
29,4,0.8240851759910583
29,4,0.7878400683403015
29,0,0.7834372520446777
29,4,0.7435080409049988
29,4,0.7242499589920044
29,4,0.7170886993408203
29,4,0.6976912021636963
29,0,0.6877428293228149
29,4,0.6811274290084839
29,4,0.6610075831413269
29,4,0.6412709951400757
29,0,0.6065483093261719
29,0,0.6005508303642273
29,4,0.5906219482421875
29,4,0.5901293158531189
29,4,0.38863614201545715
30,4,0.8284463882446289
30,0,0.7938693761825562
30,4,0.7881919741630554
30,4,0.745968222618103
30,4,0.7214579582214355
30,0,0.7046460509300232
30,4,0.7033107280731201
30,4,0.6829236745834351
30,4,0.677395224571228
30,4,0.6635267734527588
30,4,0.6522900462150574
30,0,0.6251364350318909
30,4,0.6169739365577698
30,4,0.612916886806488
30,0,0.595379114151001
30,4,0.3672744929790497
31,4,0.838008463382721
31,4,0.7865659594535828
31,0,0.7853056788444519
31,4,0.7469845414161682
31,4,0.732014000415802
31,0,0.6992233395576477
31,4,0.6976684927940369
31,4,0.6954160332679749
31,4,0.6819003820419312
31,4,0.6756898164749146
31,0,0.6667860746383667
31,4,0.6534757614135742
31,4,0.6250331997871399
31,4,0.6025881171226501
31,0,0.601946234703064
31,4,0.3521917760372162
32,4,0.8343219757080078
32,4,0.7895445823669434
32,0,0.7812588810920715
32,4,0.7418221831321716
32,4,0.7245692610740662
32,4,0.7044215202331543
32,4,0.6887117624282837
32,0,0.6886543035507202
32,4,0.6796170473098755
32,4,0.6614720225334167
32,4,0.659196138381958
32,4,0.6157403588294983
32,4,0.6091405153274536
32,0,0.6087440252304077
32,0,0.5810844302177429
32,4,0.3087393045425415
33,4,0.8316382169723511
33,0,0.7910273671150208
33,4,0.7887872457504272
33,4,0.7490826845169067
33,4,0.7122867107391357
33,4,0.7108155488967896
33,0,0.6906715631484985
33,4,0.6779538989067078
33,4,0.673032820224762
33,4,0.6692789196968079
33,4,0.6664247512817383
33,4,0.6066802740097046
33,4,0.600576639175415
33,0,0.5705657601356506
33,0,0.5551356673240662
33,4,0.2868039906024933
34,4,0.8338578343391418
34,4,0.7914732098579407
34,0,0.7849634885787964
34,4,0.7568662762641907
34,4,0.7203159928321838
34,0,0.7085129618644714
34,4,0.697226345539093
34,4,0.6804536581039429
34,4,0.6734756827354431
34,4,0.6717259287834167
34,4,0.6495918035507202
34,4,0.6121063828468323
34,4,0.596767783164978
34,0,0.5884420871734619
34,0,0.5652924180030823
34,4,0.2906922996044159
35,4,0.8323376774787903
35,0,0.7922588586807251
35,4,0.7894324064254761
35,4,0.7414292693138123
35,4,0.7265679240226746
35,0,0.7064046859741211
35,4,0.7003364562988281
35,4,0.6742247939109802
35,4,0.6700679659843445
35,4,0.6639003157615662
35,4,0.6469064354896545
35,4,0.61232590675354
35,4,0.6119480133056641
35,0,0.5693347454071045
35,0,0.5690221190452576
35,4,0.40392178297042847
36,4,0.8312174081802368
36,0,0.791769802570343
36,4,0.7888572216033936
36,4,0.746307373046875
36,4,0.7276679277420044
36,0,0.7173296809196472
36,4,0.7120630741119385
36,4,0.6776798367500305
36,4,0.6581025123596191
36,4,0.6564556360244751
36,4,0.6455492377281189
36,4,0.6164231896400452
36,4,0.6132625937461853
36,0,0.5998111367225647
36,0,0.5777971148490906
36,4,0.37133410573005676
36,4,0.2599200904369354
37,4,0.83589106798172
37,4,0.7915009260177612
37,0,0.7898314595222473
37,4,0.753917932510376
37,4,0.727684497833252
37,0,0.7118462324142456
37,4,0.6929253339767456
37,4,0.6823023557662964
37,4,0.672289252281189
37,4,0.6642700433731079
37,4,0.6579068303108215
37,4,0.6210355758666992
37,4,0.609688937664032
37,0,0.5793741941452026
37,0,0.5570362210273743
37,4,0.28669261932373047
38,4,0.8318895101547241
38,0,0.7992175817489624
38,4,0.7876896262168884
38,4,0.7429966926574707
38,4,0.7261872887611389
38,4,0.6883254051208496
38,4,0.6859533786773682
38,4,0.6814250349998474
38,0,0.6711649894714355
38,4,0.6600848436355591
38,4,0.65907883644104
38,4,0.6215029954910278
38,4,0.6084139347076416
38,0,0.5679822564125061
38,0,0.5380859375
38,4,0.3210096061229706
39,4,0.8310449123382568
39,0,0.7978929281234741
39,4,0.7831915616989136
39,4,0.7509469985961914
39,4,0.7219611406326294
39,4,0.7023127675056458
39,4,0.6755179762840271
39,0,0.6721259951591492
39,4,0.6695429682731628
39,4,0.6692846417427063
39,4,0.6453248858451843
39,4,0.6195353865623474
39,4,0.602236807346344
39,0,0.5695765018463135
39,0,0.5205246806144714
39,4,0.3059135675430298
40,4,0.8356075882911682
40,0,0.7976893186569214
40,4,0.7825889587402344
40,4,0.738868772983551
40,4,0.7197163701057434
40,4,0.6928671002388
40,4,0.6822229623794556
40,4,0.6717957258224487
40,4,0.6706554293632507
40,4,0.6544837951660156
40,0,0.6345797777175903
40,4,0.6096517443656921
40,0,0.592681348323822
40,4,0.5807168483734131
40,0,0.5069831013679504
41,4,0.833893358707428
41,0,0.7972947955131531
41,4,0.7846366763114929
41,4,0.7491520643234253
41,4,0.7121441960334778
41,4,0.6805380582809448
41,4,0.6777854561805725
41,4,0.6726335287094116
41,0,0.6692050099372864
41,4,0.6670635938644409
41,4,0.6501970291137695
41,4,0.5980910062789917
41,4,0.5878349542617798
41,0,0.579585611820221
41,0,0.5459011793136597
42,4,0.8377777338027954
42,0,0.7864810228347778
42,4,0.7856180667877197
42,4,0.7422812581062317
42,4,0.7056732773780823
42,4,0.7016355991363525
42,4,0.691831111907959
42,4,0.6693557500839233
42,4,0.6413480043411255
42,0,0.6349943280220032
42,4,0.6311530470848083
42,4,0.617280125617981
42,0,0.590991735458374
42,4,0.5785344243049622
42,0,0.49137967824935913
42,0,0.25041911005973816
43,4,0.8420590162277222
43,4,0.7783465385437012
43,0,0.773991584777832
43,4,0.7377106547355652
43,4,0.7064088582992554
43,4,0.7023899555206299
43,4,0.6892960071563721
43,4,0.678554117679596
43,4,0.6610702276229858
43,0,0.635951817035675
43,4,0.6194638609886169
43,4,0.6111068725585938
43,0,0.5947799682617188
43,4,0.5733224153518677
43,0,0.5078487992286682
43,0,0.3194115459918976
44,4,0.837779700756073
44,0,0.779121994972229
44,4,0.7778556942939758
44,4,0.742490291595459
44,4,0.7141964435577393
44,4,0.7014139890670776
44,4,0.6942535042762756
44,4,0.6641705632209778
44,4,0.6495152115821838
44,0,0.6428216695785522
44,4,0.6182847619056702
44,4,0.6041086316108704
44,4,0.5773494243621826
44,0,0.5274106860160828
44,0,0.5086508393287659
44,0,0.32318106293678284
44,4,0.2919395864009857
45,4,0.8353097438812256
45,4,0.7835719585418701
45,0,0.7601041793823242
45,4,0.7417194843292236
45,4,0.7075377106666565
45,4,0.6946454644203186
45,4,0.6932216882705688
45,4,0.6735386252403259
45,0,0.6646138429641724
45,4,0.6451122760772705
45,4,0.6366798877716064
45,4,0.6039072275161743
45,0,0.583311140537262
45,4,0.5764793157577515
45,0,0.4657118618488312
45,4,0.2650785744190216
46,4,0.8393923044204712
46,4,0.7839516401290894
46,0,0.7660134434700012
46,4,0.742210865020752
46,4,0.7001919746398926
46,4,0.6984750628471375
46,4,0.6927492022514343
46,4,0.6712769865989685
46,4,0.6700206995010376
46,0,0.6527778506278992
46,4,0.6290656328201294
46,4,0.6117326617240906
46,0,0.5788232088088989
46,4,0.5786381363868713
46,0,0.5305269956588745
47,4,0.8374696969985962
47,4,0.7789429426193237
47,0,0.7620499134063721
47,4,0.7386922836303711
47,4,0.6992913484573364
47,4,0.6990399360656738
47,4,0.6986734867095947
47,4,0.661342978477478
47,4,0.6601814031600952
47,4,0.6573988199234009
47,0,0.6530322432518005
47,4,0.6119677424430847
47,0,0.6040641069412231
47,4,0.5881879925727844
47,0,0.4988355338573456
48,4,0.835616409778595
48,4,0.7819280028343201
48,0,0.7638959288597107
48,4,0.7607041597366333
48,4,0.7143058776855469
48,4,0.7083006501197815
48,0,0.7072386741638184
48,4,0.701375424861908
48,4,0.6575489044189453
48,4,0.6488456130027771
48,4,0.6447136998176575
48,4,0.608488142490387
48,0,0.6078025102615356
48,4,0.5903996825218201
48,0,0.5353214144706726
48,0,0.2708057165145874
49,4,0.8371065855026245
49,4,0.7835853099822998
49,0,0.763958215713501
49,4,0.742999792098999
49,4,0.7209444046020508
49,4,0.7009134292602539
49,4,0.6959415674209595
49,4,0.6781598329544067
49,0,0.6652094721794128
49,4,0.6638551950454712
49,4,0.6551129817962646
49,4,0.6172107458114624
49,0,0.5907974243164062
49,4,0.5879477262496948
49,0,0.5310068130493164
50,4,0.8383093476295471
50,4,0.7777201533317566
50,0,0.7584064602851868
50,4,0.737467348575592
50,4,0.7200300097465515
50,4,0.6983698010444641
50,4,0.6740130186080933
50,4,0.6736958622932434
50,4,0.6549578905105591
50,0,0.6548576354980469
50,4,0.6450074315071106
50,0,0.6036174297332764
50,4,0.6018808484077454
50,4,0.5849812030792236
50,0,0.5299115777015686
51,4,0.8327198028564453
51,4,0.7782908082008362
51,0,0.761313259601593
51,4,0.7504090070724487
51,4,0.7098712921142578
51,0,0.7068777680397034
51,4,0.6950933337211609
51,4,0.6911532282829285
51,4,0.6686877608299255
51,4,0.6654184460639954
51,4,0.6512664556503296
51,4,0.5976518988609314
51,4,0.5762718319892883
51,0,0.5735144019126892
51,0,0.554282009601593
51,0,0.27215659618377686
52,4,0.8379478454589844
52,4,0.7853529453277588
52,0,0.7566471099853516
52,4,0.7450541853904724
52,4,0.733845591545105
52,4,0.7025284767150879
52,0,0.6964662075042725
52,4,0.6811421513557434
52,4,0.6771217584609985
52,4,0.6709263324737549
52,4,0.665755033493042
52,4,0.6007470488548279
52,4,0.5976899862289429
52,0,0.5957018733024597
52,0,0.5391910672187805
53,4,0.8356640338897705
53,4,0.7777632474899292
53,0,0.7505525946617126
53,4,0.7420533299446106
53,4,0.7143064737319946
53,4,0.7067216634750366
53,4,0.6960476636886597
53,4,0.6689924001693726
53,0,0.6668257117271423
53,4,0.6558308601379395
53,4,0.649318277835846
53,4,0.6098277568817139
53,0,0.6067952513694763
53,4,0.5927301645278931
53,0,0.49320265650749207
54,4,0.8379902243614197
54,4,0.7789494395256042
54,0,0.7610138654708862
54,4,0.7428097724914551
54,4,0.7045211791992188
54,4,0.703158438205719
54,4,0.7020028233528137
54,4,0.6671097874641418
54,4,0.6562460064888
54,0,0.6543837189674377
54,4,0.6456815004348755
54,4,0.6048181653022766
54,0,0.5829529762268066
54,4,0.575797438621521
54,0,0.5551839470863342
54,0,0.26979655027389526
55,4,0.8360061645507812
55,4,0.7809398174285889
55,0,0.7748135924339294
55,4,0.7493998408317566
55,4,0.7026506662368774
55,4,0.7023833394050598
55,4,0.6952151656150818
55,4,0.6768823266029358
55,0,0.6687051653862
55,4,0.6481449604034424
55,4,0.6233891844749451
55,4,0.5989375710487366
55,0,0.5767959952354431
55,4,0.5763340592384338
55,0,0.5224232077598572
55,0,0.2943520247936249
56,4,0.838928759098053
56,4,0.7818325161933899
56,0,0.7656872868537903
56,4,0.7383644580841064
56,4,0.707209050655365
56,4,0.704394519329071
56,4,0.691511332988739
56,4,0.6876894235610962
56,0,0.6565189361572266
56,4,0.6491405963897705
56,4,0.6433577537536621
56,4,0.6156638860702515
56,0,0.5894953012466431
56,4,0.5770527124404907
56,0,0.5330910086631775
56,4,0.2654845416545868
57,4,0.8386139273643494
57,4,0.7798520922660828
57,0,0.7721102237701416
57,4,0.7385175228118896
57,4,0.7061411738395691
57,4,0.7047539949417114
57,4,0.6947938799858093
57,4,0.681865394115448
57,0,0.657202959060669
57,4,0.6523030400276184
57,4,0.6249004006385803
57,4,0.6060720682144165
57,4,0.5752844214439392
57,0,0.5515298247337341
57,0,0.5402287244796753
57,0,0.3477003574371338
57,4,0.27454203367233276
58,4,0.8380773663520813
58,4,0.7799785137176514
58,0,0.7587601542472839
58,4,0.7461798191070557
58,4,0.7135182023048401
58,4,0.703450620174408
58,4,0.7032939791679382
58,4,0.6788080334663391
58,4,0.667288064956665
58,0,0.6629728674888611
58,4,0.6224774718284607
58,4,0.607742965221405
58,0,0.5889542102813721
58,4,0.5659536719322205
58,0,0.5323588848114014
58,0,0.3915131688117981
58,4,0.2930358648300171
59,4,0.84029221534729
59,4,0.7761785387992859
59,0,0.7633399367332458
59,4,0.7348603010177612
59,4,0.7140644788742065
59,4,0.7112934589385986
59,4,0.7009137868881226
59,4,0.6870001554489136
59,4,0.6625233888626099
59,4,0.6220002174377441
59,4,0.615616500377655
59,0,0.5661647319793701
59,4,0.5650686025619507
59,0,0.561899721622467
59,0,0.5242305397987366
59,0,0.31957244873046875
59,4,0.3020992577075958
60,4,0.8421865701675415
60,4,0.7800508141517639
60,0,0.7583678364753723
60,4,0.739630937576294
60,4,0.7199690937995911
60,4,0.7034635543823242
60,4,0.7020796537399292
60,4,0.6930316686630249
60,4,0.6587560772895813
60,4,0.6238239407539368
60,4,0.6201865673065186
60,0,0.5826531648635864
60,4,0.5535797476768494
60,0,0.5410640835762024
60,0,0.5019361972808838
60,0,0.3466838598251343
60,4,0.28065526485443115
61,4,0.8414693474769592
61,4,0.7803640365600586
61,0,0.7518309354782104
61,4,0.7425190806388855
61,4,0.7185702919960022
61,4,0.7095691561698914
61,4,0.7066295146942139
61,4,0.6878552436828613
61,4,0.6584511995315552
61,4,0.6178038120269775
61,4,0.6165271401405334
61,0,0.581647515296936
61,0,0.5661075711250305
61,4,0.55571049451828
61,0,0.5532394051551819
61,0,0.3190416097640991
61,4,0.26185980439186096
62,4,0.8388139009475708
62,4,0.7789297699928284
62,0,0.7634324431419373
62,4,0.7264955639839172
62,4,0.7194104194641113
62,4,0.7127944231033325
62,4,0.7064405083656311
62,4,0.692964494228363
62,4,0.67151939868927
62,4,0.6306933760643005
62,4,0.6121225953102112
62,0,0.5932226777076721
62,0,0.55254065990448
62,4,0.5520763397216797
62,0,0.5391313433647156
62,0,0.33616694808006287
63,4,0.8418209552764893
63,4,0.786821722984314
63,0,0.7686928510665894
63,4,0.7483043074607849
63,4,0.7268607020378113
63,4,0.7133713364601135
63,4,0.7033188939094543
63,4,0.7009738087654114
63,4,0.6834812164306641
63,4,0.6274004578590393
63,4,0.6145932674407959
63,0,0.5826424956321716
63,0,0.5517617464065552
63,4,0.5413141250610352
63,0,0.5032898783683777
63,0,0.4013287127017975
63,4,0.25173571705818176
64,4,0.8391954898834229
64,4,0.7876038551330566
64,0,0.7589343190193176
64,4,0.7453672289848328
64,4,0.7393727898597717
64,4,0.7364402413368225
64,4,0.70850670337677
64,4,0.6953384876251221
64,4,0.6531133055686951
64,0,0.6269330978393555
64,4,0.6245670914649963
64,4,0.623079240322113
64,0,0.5861126780509949
64,4,0.5243244767189026
64,0,0.45075976848602295
64,0,0.33117085695266724
64,4,0.3086145520210266
64,4,0.2560139000415802
65,4,0.8402312397956848
65,4,0.7832918763160706
65,0,0.7604379057884216
