ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
147,yellow,8145.899578300949,-2434.9772792476083,0,0.01,0.01,0
148,yellow,8050.759053319808,-2716.458293835376,0,0.01,0.01,0
149,yellow,7913.581511880451,-2980.2308107998974,0,0.01,0.01,0
150,yellow,7744.979742466413,-3225.178608096609,0,0.01,0.01,0
151,yellow,7549.319198111897,-3449.098544125844,0,0.01,0.01,0
152,yellow,7327.285984341996,-3646.804520077914,0,0.01,0.01,0
153,yellow,7076.7754610362645,-3806.497695983203,0,0.01,0.01,0
154,yellow,6795.500550228101,-3899.3120031255794,0,0.01,0.01,0
155,yellow,6503.276137286932,-3863.944541601314,0,0.01,0.01,0
156,yellow,6238.564417480625,-3729.1823968426024,0,0.01,0.01,0
157,yellow,5987.9109804158015,-3568.8821589027943,0,0.01,0.01,0
158,yellow,5731.022167885131,-3418.992469181206,0,0.01,0.01,0
159,yellow,5456.701122185161,-3304.56295106478,0,0.01,0.01,0
160,yellow,5168.262757248822,-3232.6800754895166,0,0.01,0.01,0
161,yellow,4872.439885114628,-3203.2976807727146,0,0.01,0.01,0
162,yellow,4575.469388395605,-3216.680940650033,0,0.01,0.01,0
163,yellow,4283.709889989541,-3273.538468161464,0,0.01,0.01,0
164,yellow,4004.616437695785,-3375.6797262790583,0,0.01,0.01,0
165,yellow,3747.2490913680103,-3524.1520804301053,0,0.01,0.01,0
166,yellow,3521.501313769555,-3717.3681984649825,0,0.01,0.01,0
167,yellow,3328.769340378422,-3943.7286984627513,0,0.01,0.01,0
168,yellow,3163.641426272646,-4191.096158005597,0,0.01,0.01,0
169,yellow,3018.410372944739,-4450.726567582724,0,0.01,0.01,0
170,yellow,2884.9920425624546,-4716.6597524580975,0,0.01,0.01,0
171,yellow,2755.624687602382,-4984.599577325218,0,0.01,0.01,0
172,yellow,2622.1438221654025,-5250.499539126357,0,0.01,0.01,0
173,yellow,2475.0817679622796,-5509.071895755323,0,0.01,0.01,0
174,yellow,2302.302087797668,-5751.017181646238,0,0.01,0.01,0
175,yellow,2089.398105218849,-5957.935085066221,0,0.01,0.01,0
176,yellow,1828.827373169888,-6098.9807897586725,0,0.01,0.01,0
177,yellow,1537.6142786316777,-6155.344828150502,0,0.01,0.01,0
178,yellow,1240.7629615348512,-6144.331622582557,0,0.01,0.01,0
179,yellow,950.8601621113598,-6079.152294629806,0,0.01,0.01,0
180,yellow,678.053572260643,-5961.620357167998,0,0.01,0.01,0
181,yellow,438.80882632813893,-5786.204095911102,0,0.01,0.01,0
182,yellow,265.8112783821835,-5546.001266286648,0,0.01,0.01,0
183,yellow,156.44857713938904,-5269.551479619954,0,0.01,0.01,0
184,yellow,59.50239661535335,-4988.274240963822,0,0.01,0.01,0
185,yellow,-65.54859477802779,-4718.669053687044,0,0.01,0.01,0
186,yellow,-239.94533782943535,-4478.233666447981,0,0.01,0.01,0
187,yellow,-456.80500142507725,-4275.142096293562,0,0.01,0.01,0
188,yellow,-708.324150084816,-4117.149392504842,0,0.01,0.01,0
189,yellow,-988.6729138443413,-4019.929848444446,0,0.01,0.01,0
190,yellow,-1284.464423587528,-3995.0885968932957,0,0.01,0.01,0
191,yellow,-1579.5705776892846,-4030.3467330530716,0,0.01,0.01,0
192,yellow,-1868.4773445483843,-4101.12139208977,0,0.01,0.01,0
193,yellow,-2153.6019257570615,-4186.141157262509,0,0.01,0.01,0
194,yellow,-2438.9631989309664,-4270.358069513712,0,0.01,0.01,0
195,yellow,-2727.365741018332,-4343.372504399578,0,0.01,0.01,0
196,yellow,-3019.6116915441335,-4398.978954514954,0,0.01,0.01,0
197,yellow,-3314.598312937406,-4437.5371508149565,0,0.01,0.01,0
198,yellow,-3611.3023707562093,-4459.189342222025,0,0.01,0.01,0
199,yellow,-3908.763758796954,-4462.421938483,0,0.01,0.01,0
200,yellow,-4205.561271694552,-4442.865653622128,0,0.01,0.01,0
201,yellow,-4498.356645852883,-4391.251703552519,0,0.01,0.01,0
202,yellow,-4775.017170900805,-4284.422625727028,0,0.01,0.01,0
203,yellow,-4950.536688842516,-4058.0322269397025,0,0.01,0.01,0
204,yellow,-4880.467771648106,-3772.985037941684,0,0.01,0.01,0
205,yellow,-4707.410109876082,-3532.31843252208,0,0.01,0.01,0
206,yellow,-4470.544947765628,-3354.2733747403304,0,0.01,0.01,0
207,yellow,-4195.020596199498,-3243.4428361240243,0,0.01,0.01,0
208,yellow,-3904.793558475694,-3178.775268781797,0,0.01,0.01,0
209,yellow,-3609.66257662696,-3141.4550064221307,0,0.01,0.01,0
210,yellow,-3313.124420017786,-3117.1934418036253,0,0.01,0.01,0
211,yellow,-3016.54657659914,-3093.4095959909027,0,0.01,0.01,0
212,yellow,-2721.6641138097257,-3054.4858637123853,0,0.01,0.01,0
213,yellow,-2435.7636641046356,-2974.17330580434,0,0.01,0.01,0
214,yellow,-2191.262768876524,-2808.902817682349,0,0.01,0.01,0
215,yellow,-2060.2689985747247,-2545.905981763113,0,0.01,0.01,0
216,yellow,-2045.0278937755854,-2249.5604195067103,0,0.01,0.01,0
217,yellow,-2069.573209052851,-1953.0629556052595,0,0.01,0.01,0
218,yellow,-2085.9290738433683,-1656.0959699476662,0,0.01,0.01,0
219,yellow,-2058.607940351615,-1360.2143482743784,0,0.01,0.01,0
220,yellow,-1976.8805518519316,-1074.6140901344716,0,0.01,0.01,0
221,yellow,-1838.0941392645639,-812.1155459681013,0,0.01,0.01,0
222,yellow,-1642.074479736658,-589.314016820365,0,0.01,0.01,0
223,yellow,-1397.7439019299823,-420.65090827184406,0,0.01,0.01,0
224,yellow,-1124.8878889245789,-302.9062509853645,0,0.01,0.01,0
225,yellow,-837.6628612392508,-226.01604306769332,0,0.01,0.01,0
226,yellow,-543.7208094437835,-180.58688349697752,0,0.01,0.01,0
227,yellow,-247.11715552693505,-157.651556724619,0,0.01,0.01,0
228,yellow,50.28534725548326,-149.327860754007,0,0.01,0.01,0
229,yellow,347.81787250258134,-148.8453588877789,0,0.01,0.01,0
230,yellow,645.3512614797048,-150.0485731468313,0,0.01,0.01,0
231,yellow,942.8607964375076,-146.76394261158345,0,0.01,0.01,0
232,yellow,1240.0014606033822,-132.07792716481705,0,0.01,0.01,0
233,yellow,1535.4675417457997,-97.77121962427593,0,0.01,0.01,0
234,yellow,1825.856735080467,-33.793811896888926,0,0.01,0.01,0
235,yellow,2103.934588640065,71.06474435050636,0,0.01,0.01,0
236,yellow,2357.732869362033,225.34588606139073,0,0.01,0.01,0
237,yellow,2573.204551422754,429.6773261085257,0,0.01,0.01,0
238,yellow,2747.25846083753,670.6704772302392,0,0.01,0.01,0
239,yellow,2896.1458894419948,928.2173801137891,0,0.01,0.01,0
240,yellow,3037.642877406914,1189.9531747252745,0,0.01,0.01,0
241,yellow,3189.3670300037415,1445.806927308809,0,0.01,0.01,0
242,yellow,3373.319747475644,1679.044581514738,0,0.01,0.01,0
243,yellow,3615.160866654972,1849.1277515021657,0,0.01,0.01,0
244,yellow,3902.100670902871,1923.8793854214875,0,0.01,0.01,0
245,yellow,4199.081073422305,1935.9709459782196,0,0.01,0.01,0
246,yellow,4495.575473196808,1912.3599427220747,0,0.01,0.01,0
247,big_orange,470,220,0,0.01,0.01,0
248,big_orange,470,-220,0,0.01,0.01,0
249,big_orange,730,220,0,0.01,0.01,0
250,big_orange,730,-220,0,0.01,0.01,0
