ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
115,blue,9559.273444116792,-2128.598369319535,0,0.01,0.01,0
116,blue,9352.068875612533,-2344.6952444032904,0,0.01,0.01,0
117,blue,9131.332839532985,-2546.9156603897245,0,0.01,0.01,0
118,blue,8894.329335478575,-2729.6972973384613,0,0.01,0.01,0
119,blue,8636.673222975993,-2881.6498082523112,0,0.01,0.01,0
120,blue,8354.213514040723,-2978.3590217281658,0,0.01,0.01,0
121,blue,8057.127556476227,-2974.712851316468,0,0.01,0.01,0
122,yellow,7993.180575061304,-2610.2625951299715,0,0.01,0.01,0
123,yellow,7777.546301099435,-2403.888733452716,0,0.01,0.01,0
124,yellow,7535.551710639864,-2229.289808876021,0,0.01,0.01,0
125,yellow,7271.786154855237,-2089.7103578643537,0,0.01,0.01,0
126,yellow,6990.881537125855,-1989.1432381862785,0,0.01,0.01,0
127,yellow,6697.29216132799,-1936.8165155756187,0,0.01,0.01,0
128,yellow,6399.57824835706,-1947.8156653210249,0,0.01,0.01,0
129,yellow,6116.836358058755,-2040.1658806602513,0,0.01,0.01,0
130,yellow,5875.353155682204,-2214.235811154711,0,0.01,0.01,0
131,yellow,5674.650972753027,-2435.0446350359634,0,0.01,0.01,0
132,yellow,5493.9027894150495,-2672.774251844963,0,0.01,0.01,0
133,yellow,5308.72017913426,-2906.9888281064223,0,0.01,0.01,0
134,yellow,5087.74268577776,-3106.4090058763113,0,0.01,0.01,0
135,yellow,4805.089782698407,-3190.4740715642392,0,0.01,0.01,0
136,yellow,4519.646565157695,-3273.5881471954217,0,0.01,0.01,0
137,yellow,4271.956676160763,-3438.853943893875,0,0.01,0.01,0
138,yellow,4065.7542908033975,-3654.39983390916,0,0.01,0.01,0
139,yellow,3888.6173171283085,-3894.728957664337,0,0.01,0.01,0
140,yellow,3725.7661266106666,-4145.065965899901,0,0.01,0.01,0
141,yellow,3563.3969831768127,-4395.718612608597,0,0.01,0.01,0
142,yellow,3386.8333957884033,-4636.454275351863,0,0.01,0.01,0
143,yellow,3177.489760993121,-4848.695683261022,0,0.01,0.01,0
144,yellow,2916.3806328890396,-4989.718217699414,0,0.01,0.01,0
145,yellow,2620.9627725963783,-5005.8903839955055,0,0.01,0.01,0
146,yellow,2358.033121087346,-4871.726197308047,0,0.01,0.01,0
147,yellow,2175.6311220439857,-4637.514681797265,0,0.01,0.01,0
148,yellow,2073.529325694949,-4357.205863999245,0,0.01,0.01,0
149,yellow,1969.0453656526536,-4077.4538094407717,0,0.01,0.01,0
150,yellow,1850.6610770911366,-3803.3014728723942,0,0.01,0.01,0
151,yellow,1716.528656520567,-3536.5189081003336,0,0.01,0.01,0
152,yellow,1563.1877993041885,-3280.338421967379,0,0.01,0.01,0
153,yellow,1385.0194538326496,-3040.8686576115642,0,0.01,0.01,0
154,yellow,1173.483449343329,-2830.6346065952484,0,0.01,0.01,0
155,yellow,919.9590546580664,-2674.7563630243008,0,0.01,0.01,0
156,yellow,629.6216344009805,-2613.8671020056463,0,0.01,0.01,0
157,yellow,338.53007750395585,-2672.005542482765,0,0.01,0.01,0
158,yellow,48.87288390391227,-2737.456576118474,0,0.01,0.01,0
159,yellow,-245.15358205081998,-2693.8473649203943,0,0.01,0.01,0
160,yellow,-515.5198597436327,-2568.6862910444347,0,0.01,0.01,0
161,yellow,-754.2516316607147,-2389.9441372441715,0,0.01,0.01,0
162,yellow,-959.6321552367853,-2173.5416875192113,0,0.01,0.01,0
163,yellow,-1130.0659726961308,-1928.634959439853,0,0.01,0.01,0
164,yellow,-1261.6868497166597,-1660.8902131769582,0,0.01,0.01,0
165,yellow,-1349.201342114975,-1375.6847407284085,0,0.01,0.01,0
166,yellow,-1387.4351365319671,-1079.8922337357085,0,0.01,0.01,0
167,yellow,-1364.4355105216841,-782.8564714924227,0,0.01,0.01,0
