ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
29,blue,335.1124216445811,-1901.2040588351656,0,0.01,0.01,0
30,blue,46.53143767282444,-1824.0616889142284,0,0.01,0.01,0
31,blue,-237.2215767731987,-1730.5498131016648,0,0.01,0.01,0
32,blue,-518.9343353759696,-1631.0032052469073,0,0.01,0.01,0
33,blue,-802.0201513195417,-1535.4709344338528,0,0.01,0.01,0
34,blue,-1089.4321462679486,-1454.0317249552263,0,0.01,0.01,0
35,blue,-1382.5402675165806,-1396.7121363769604,0,0.01,0.01,0
36,blue,-1680.1368780660766,-1372.3379589707424,0,0.01,0.01,0
37,blue,-1977.935787770069,-1390.49555940956,0,0.01,0.01,0
38,blue,-2244.6745663274983,-1512.2235298442333,0,0.01,0.01,0
39,blue,-2401.210412890579,-1766.3057071676583,0,0.01,0.01,0
40,blue,-2593.5625716692784,-1994.3493912463282,0,0.01,0.01,0
41,blue,-2823.7724832283093,-2184.1778194926087,0,0.01,0.01,0
42,blue,-3085.031212411012,-2328.115301008473,0,0.01,0.01,0
43,blue,-3371.32714077286,-2410.7697281366372,0,0.01,0.01,0
44,blue,-3668.743412490157,-2408.515606610538,0,0.01,0.01,0
45,blue,-3947.5106808179094,-2305.0639406886467,0,0.01,0.01,0
46,blue,-4207.6264379367085,-2158.3972517129478,0,0.01,0.01,0
47,blue,-4499.052630098251,-2139.828536700065,0,0.01,0.01,0
48,blue,-4754.999880924745,-2290.315568994728,0,0.01,0.01,0
49,blue,-4968.262816502751,-2499.213337990001,0,0.01,0.01,0
50,blue,-5160.954058733938,-2727.5060939301434,0,0.01,0.01,0
51,blue,-5345.7664420331585,-2962.2710312854265,0,0.01,0.01,0
52,blue,-5530.731548396604,-3196.915522551022,0,0.01,0.01,0
53,blue,-5722.061057334814,-3426.376633386998,0,0.01,0.01,0
54,blue,-5925.351470213135,-3645.260879053448,0,0.01,0.01,0
55,blue,-6145.971315837409,-3846.5702625001613,0,0.01,0.01,0
56,blue,-6388.593075269856,-4020.5492307038057,0,0.01,0.01,0
57,blue,-6655.263307838353,-4154.442868517271,0,0.01,0.01,0
58,blue,-6942.461296751491,-4234.866655828509,0,0.01,0.01,0
59,blue,-7240.068463446315,-4254.570918275027,0,0.01,0.01,0
60,blue,-7535.05594438503,-4211.26692805563,0,0.01,0.01,0
61,blue,-7808.370912777079,-4093.5569932731064,0,0.01,0.01,0
62,blue,-8019.141243031044,-3885.27150278053,0,0.01,0.01,0
63,blue,-8111.821714564732,-3603.994847400367,0,0.01,0.01,0
64,blue,-8097.588490427756,-3306.6940781410126,0,0.01,0.01,0
65,blue,-7997.744077628326,-3026.1213425834326,0,0.01,0.01,0
66,blue,-7833.972972272542,-2776.7960402313383,0,0.01,0.01,0
67,blue,-7634.94787187141,-2554.132679187847,0,0.01,0.01,0
68,blue,-7421.92711890043,-2344.638683092822,0,0.01,0.01,0
69,blue,-7210.371733388484,-2133.6817485706065,0,0.01,0.01,0
70,blue,-7015.942136748552,-1907.0390367220848,0,0.01,0.01,0
71,blue,-6860.5357669907535,-1652.4741938008133,0,0.01,0.01,0
72,blue,-6771.5276286329645,-1368.2261425574466,0,0.01,0.01,0
73,blue,-6764.749268447662,-1070.706767559574,0,0.01,0.01,0
74,blue,-6890.3198550007,-807.3167765442829,0,0.01,0.01,0
75,blue,-7167.361292287433,-703.4688196408661,0,0.01,0.01,0
76,blue,-7463.83460776826,-667.051790008199,0,0.01,0.01,0
77,blue,-7760.127189057423,-629.2869975517482,0,0.01,0.01,0
78,blue,-8042.950264376188,-536.8394396792664,0,0.01,0.01,0
79,blue,-8260.78252219724,-336.8638547908979,0,0.01,0.01,0
80,blue,-8369.1428215198,-60.53078521594486,0,0.01,0.01,0
81,blue,-8385.406830133454,237.01971435877667,0,0.01,0.01,0
82,blue,-8341.002336664982,532.1444698462674,0,0.01,0.01,0
83,blue,-8255.358783414184,818.192810743497,0,0.01,0.01,0
84,blue,-8138.348444492803,1092.9626361349715,0,0.01,0.01,0
85,blue,-7994.541380788865,1354.7222166023473,0,0.01,0.01,0
86,blue,-7825.463660834379,1600.9020539255148,0,0.01,0.01,0
87,blue,-7630.495434705517,1827.0755346165345,0,0.01,0.01,0
88,blue,-7407.187119827594,2025.1530006073842,0,0.01,0.01,0
89,blue,-7152.893936948393,2180.998139984208,0,0.01,0.01,0
90,blue,-6870.836379005266,2277.588223961271,0,0.01,0.01,0
91,blue,-6574.487771895278,2311.256849395484,0,0.01,0.01,0
92,blue,-6276.8047859412945,2289.9015901543144,0,0.01,0.01,0
93,blue,-5985.021971963897,2226.44895576868,0,0.01,0.01,0
94,blue,-5701.139377446963,2133.5522560202703,0,0.01,0.01,0
95,blue,-5424.888649402181,2019.8592050945472,0,0.01,0.01,0
96,blue,-5155.343728393893,1891.0130387007846,0,0.01,0.01,0
97,blue,-4890.622031276405,1752.4886098281065,0,0.01,0.01,0
98,blue,-4628.154635241369,1609.7215097636215,0,0.01,0.01,0
99,blue,-4364.947016136398,1468.3300989703291,0,0.01,0.01,0
100,blue,-4097.883196653114,1334.4032364650118,0,0.01,0.01,0
101,blue,-3824.0966640256884,1214.9081314399193,0,0.01,0.01,0
102,blue,-3541.6388137129998,1117.8385991865728,0,0.01,0.01,0
103,blue,-3250.4226360851435,1051.8386886609264,0,0.01,0.01,0
104,blue,-2953.9227807222815,1015.2616331675798,0,0.01,0.01,0
105,blue,-2662.137243661799,952.2680160648122,0,0.01,0.01,0
106,blue,-2381.0083816456768,851.5537665944759,0,0.01,0.01,0
107,blue,-2109.6590332995675,726.6062058326586,0,0.01,0.01,0
108,blue,-1842.8785982974177,592.0733970991485,0,0.01,0.01,0
109,blue,-1574.0394222295236,461.74569188440876,0,0.01,0.01,0
110,blue,-1297.822965037038,348.0456268264092,0,0.01,0.01,0
111,yellow,-1084.4917481612058,-30.115645248687883,0,0.01,0.01,0
112,yellow,-792.3042207291331,-87.6724520831516,0,0.01,0.01,0
113,yellow,-496.6054635482493,-123.38106018078854,0,0.01,0.01,0
114,yellow,-199.4007258919737,-143.29039157627506,0,0.01,0.01,0
115,yellow,98.35996192551448,-151.86039039765296,0,0.01,0.01,0
116,yellow,396.2502126320899,-152.55785820990369,0,0.01,0.01,0
117,yellow,694.1144942242722,-148.2950885903854,0,0.01,0.01,0
118,yellow,991.9378333889164,-141.69468814722705,0,0.01,0.01,0
119,yellow,1289.7674258891498,-135.39519340464886,0,0.01,0.01,0
120,yellow,1587.645401470322,-132.4082597874714,0,0.01,0.01,0
121,yellow,1885.498203844969,-136.6559993067959,0,0.01,0.01,0
122,yellow,2182.8455719674557,-154.02858045767047,0,0.01,0.01,0
123,yellow,2477.7622986442593,-195.02558994955058,0,0.01,0.01,0
124,yellow,2761.7583967239298,-282.6418115036852,0,0.01,0.01,0
125,yellow,2982.319340852706,-474.48806632296294,0,0.01,0.01,0
126,yellow,3015.390493322493,-765.8257625559179,0,0.01,0.01,0
127,yellow,2910.917036984406,-1041.2673909868365,0,0.01,0.01,0
128,yellow,2688.107872269489,-1236.3583282274822,0,0.01,0.01,0
129,yellow,2422.32707655289,-1370.2077774571144,0,0.01,0.01,0
130,yellow,2143.7185594417406,-1475.4854258535197,0,0.01,0.01,0
131,yellow,1858.4007382703098,-1560.9060085408453,0,0.01,0.01,0
132,yellow,1567.4215476090162,-1624.3511479152783,0,0.01,0.01,0
133,yellow,1272.1621379076005,-1663.1561807780226,0,0.01,0.01,0
134,yellow,974.6013682303555,-1674.5381043989958,0,0.01,0.01,0
135,yellow,677.4376719198522,-1655.7614184854262,0,0.01,0.01,0
136,yellow,384.1093961877249,-1604.6883569066633,0,0.01,0.01,0
137,yellow,96.9662160299734,-1525.6478087030046,0,0.01,0.01,0
138,yellow,-185.42450592699424,-1430.8394148534737,0,0.01,0.01,0
139,yellow,-466.29006422433577,-1331.5582912660477,0,0.01,0.01,0
140,yellow,-748.9993031036036,-1237.7056505991611,0,0.01,0.01,0
141,yellow,-1036.0539477190116,-1158.2669440644395,0,0.01,0.01,0
142,yellow,-1328.3702881242548,-1101.4019919483048,0,0.01,0.01,0
143,yellow,-1624.8388603212093,-1073.7808412974439,0,0.01,0.01,0
144,yellow,-1922.436933138944,-1080.7460081212512,0,0.01,0.01,0
145,yellow,-2212.8370482410546,-1143.2622568184563,0,0.01,0.01,0
146,yellow,-2460.666526838058,-1303.5670123872883,0,0.01,0.01,0
147,yellow,-2620.566886881791,-1554.0464244467541,0,0.01,0.01,0
148,yellow,-2808.122041848091,-1784.5846042673784,0,0.01,0.01,0
149,yellow,-3041.8387060906184,-1968.333073979732,0,0.01,0.01,0
150,yellow,-3312.2051019852106,-2091.164016583126,0,0.01,0.01,0
151,yellow,-3606.74052046936,-2114.8631043674995,0,0.01,0.01,0
152,yellow,-3878.6782125540485,-1998.3243694346154,0,0.01,0.01,0
153,yellow,-4142.788448049631,-1861.8529584598111,0,0.01,0.01,0
154,yellow,-4435.877319236975,-1823.1293883244603,0,0.01,0.01,0
155,yellow,-4719.731326773119,-1907.1848516037362,0,0.01,0.01,0
156,yellow,-4965.045001661356,-2074.9513218055918,0,0.01,0.01,0
157,yellow,-5177.537831485248,-2283.459149036549,0,0.01,0.01,0
158,yellow,-5370.9262141217505,-2509.9927734797093,0,0.01,0.01,0
159,yellow,-5555.708772273015,-2743.648830631196,0,0.01,0.01,0
160,yellow,-5739.703945742763,-2977.928914839127,0,0.01,0.01,0
161,yellow,-5929.407174510839,-3207.5890392434467,0,0.01,0.01,0
162,yellow,-6131.089035913317,-3426.748321578593,0,0.01,0.01,0
163,yellow,-6351.473677052442,-3626.952470985388,0,0.01,0.01,0
164,yellow,-6596.980920924588,-3795.063188535177,0,0.01,0.01,0
165,yellow,-6870.601919134154,-3911.128412644027,0,0.01,0.01,0
166,yellow,-7164.335230856093,-3955.314159714115,0,0.01,0.01,0
167,yellow,-7459.255840581952,-3921.0002529294384,0,0.01,0.01,0
168,yellow,-7719.382599944637,-3782.791935431564,0,0.01,0.01,0
169,yellow,-7817.0086738806785,-3510.109592012513,0,0.01,0.01,0
170,yellow,-7757.836211463299,-3220.386566536911,0,0.01,0.01,0
171,yellow,-7602.233752362827,-2967.3856059649574,0,0.01,0.01,0
172,yellow,-7402.999700931807,-2746.1297039159585,0,0.01,0.01,0
173,yellow,-7190.11766402131,-2537.7557471098116,0,0.01,0.01,0
174,yellow,-6979.95292704978,-2326.668629694728,0,0.01,0.01,0
175,yellow,-6786.2179470698375,-2100.557308021727,0,0.01,0.01,0
176,yellow,-6624.414383940126,-1850.8276263216007,0,0.01,0.01,0
177,yellow,-6511.688002179133,-1575.6530243188101,0,0.01,0.01,0
178,yellow,-6459.548336465076,-1282.92320730879,0,0.01,0.01,0
179,yellow,-6474.709766830543,-986.2252140093144,0,0.01,0.01,0
180,yellow,-6580.095552343997,-709.6174265816725,0,0.01,0.01,0
181,yellow,-6797.401221554324,-510.7053821061749,0,0.01,0.01,0
182,yellow,-7078.352075841326,-415.05696696890163,0,0.01,0.01,0
183,yellow,-7373.353859255983,-374.53558889712184,0,0.01,0.01,0
184,yellow,-7669.253524598287,-340.53491749317965,0,0.01,0.01,0
185,yellow,-7946.932382570154,-241.96034837504465,0,0.01,0.01,0
186,yellow,-8078.3351269291015,17.778993763099038,0,0.01,0.01,0
187,yellow,-8076.384407480353,314.63117885820145,0,0.01,0.01,0
188,yellow,-8010.783546602821,604.8731283700221,0,0.01,0.01,0
189,yellow,-7905.28139211342,883.2626276963048,0,0.01,0.01,0
190,yellow,-7768.841271793963,1147.9091094826608,0,0.01,0.01,0
191,yellow,-7604.32900630901,1396.0728292034403,0,0.01,0.01,0
192,yellow,-7410.971565908679,1622.3990041983193,0,0.01,0.01,0
193,yellow,-7185.020218470359,1815.8828783622566,0,0.01,0.01,0
194,yellow,-6921.2118914148305,1952.1412455205684,0,0.01,0.01,0
195,yellow,-6629.766534600634,2009.1046660150375,0,0.01,0.01,0
196,yellow,-6332.7343738156205,1994.8617153637151,0,0.01,0.01,0
197,yellow,-6042.052024608958,1930.7795370915655,0,0.01,0.01,0
198,yellow,-5760.073017241972,1835.009435015027,0,0.01,0.01,0
199,yellow,-5486.1416161245925,1718.08099930629,0,0.01,0.01,0
200,yellow,-5218.854093675637,1586.6045844991277,0,0.01,0.01,0
201,yellow,-4955.853775230556,1446.7119295063028,0,0.01,0.01,0
202,yellow,-4694.26939352896,1304.177874205681,0,0.01,0.01,0
203,yellow,-4431.082630765304,1164.6378768504449,0,0.01,0.01,0
204,yellow,-4163.415841017945,1033.9391122458815,0,0.01,0.01,0
205,yellow,-3888.9442682117206,918.2916611338915,0,0.01,0.01,0
206,yellow,-3606.3491782646993,824.3575940048281,0,0.01,0.01,0
207,yellow,-3315.9559176739394,758.5648242384871,0,0.01,0.01,0
208,yellow,-3020.4327596328867,721.437580172251,0,0.01,0.01,0
209,yellow,-2729.469293082954,659.3057758612563,0,0.01,0.01,0
210,yellow,-2450.596885846403,555.0602757067783,0,0.01,0.01,0
211,yellow,-2181.537760093306,427.2798719494528,0,0.01,0.01,0
212,yellow,-1915.6520704982058,292.9414459348504,0,0.01,0.01,0
213,yellow,-1646.458546160973,165.4233285347001,0,0.01,0.01,0
214,yellow,-1369.7855189985162,55.203493297890205,0,0.01,0.01,0
215,big_orange,470,220,0,0.01,0.01,0
216,big_orange,470,-220,0,0.01,0.01,0
217,big_orange,730,220,0,0.01,0.01,0
218,big_orange,730,-220,0,0.01,0.01,0
